timestamp,tweet_text,username,all_hashtags,followers_count
2020-11-19 10:27:29,b'.#arvindkejriwal #dmrc #Delhicorona #Delhigovt @Sanjay_onair @thesuniltaneja Enclosed crowded metro coaches causing covid spread. Remove window panes.',b'MrinallChkrvrty',"['arvindkejriwal', 'dmrc', 'Delhicorona', 'Delhigovt']",3
2020-11-19 10:20:55,"b""@one_by_two Not that the Government's COVID plan is perfect....  ...but till people stop seeing the government as an enemy with whom you play hide and seek...  ...no mitigation plan on Earth can stop COVID infections from rising #COVID19  #COVIDIOTS  #Delhi  #Delhicorona  #CoronavirusIndia""",b'theanitasharma',"['COVID19', 'COVIDIOTS', 'Delhi', 'Delhicorona', 'CoronavirusIndia']",19
2020-11-19 10:18:34,b'#Delhicorona situation is getting bad to worse !! Probably  going towards another  lockdown  ..seriously  India in general  can not afford another lockdown',b'myrandommusing_',['Delhicorona'],157
2020-11-19 10:17:41,"b'19 Nov BSE CLOSED @ 43599.96 \xe2\x9d\x8c 580.09 Points &amp; NSE CLOSED @ 12771.70 \xe2\x9d\x8c 166.55 Points, BankNifty Closed 28903.05 \xe2\x9d\x8c 846.80 Points &amp; India VIX Closed 19.5700 \xe2\x9c\x85 0.3100 Points.  #ektakapoor  #SalmanKhanSong #1in50Million  #RakulPreetSingh  #SaifAliKhan  #Delhicorona'",b'Ja3r',"['ektakapoor', 'SalmanKhanSong', '1in50Million', 'RakulPreetSingh', 'SaifAliKhan', 'Delhicorona']",303
2020-11-19 10:16:02,"b""@nitingzb @ANI Real problem with this man- his using two national flags background- in too obvious an attempt to project himself as future PM! That's all !  Rest is immaterial!  He never had the capability, intent or will to serve ppl! &amp; he never hid it too!        #Delhicorona""",b'VRspeaking',['Delhicorona'],17
2020-11-19 10:15:38,b'#Delhicorona Good decision Rs 2k fine 4not wearing #mask ; must strictly enforce. All parties/entities plz refrain fm playing politics when/where ever #India has #health #crises  @ArvindKejriwal @SatyendarJain @RahulGandhi @drharshvardhan @AmitShah @PMOIndia https://t.co/Y0FlINMgWc',b'rachnaburman',"['Delhicorona', 'mask', 'India', 'health', 'crises']",7034
2020-11-19 10:14:26,b'@ArvindKejriwal Also appreciate people with Rs500/-(out of Rs2000/- fine for not wearing mask) who are catching the culprit. #FightWithCorona #Delhicorona #delhicovid',b'kshkaran2k',"['FightWithCorona', 'Delhicorona', 'delhicovid']",138
2020-11-19 10:13:35,"b'Y @narendramodi @AmitShah lockdown entire country when cases were jus less , Mask is ok but when ppl are walking , touching everything , corona can transmit hope govt will take few important step ,  #Delhicorona'",b'Pooja29904393',['Delhicorona'],99
2020-11-19 10:11:49,"b'This naxali type should resign , tahir hussain, pollution covid capital this farzi muffler man should resign  #Delhicorona'",b'Arjunsi71579550',['Delhicorona'],10
2020-11-19 10:10:42,"b'Few days emergency lockdown could help decrease spread , otherwise cold &amp; population will let corona only multiply , \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94  @narendramodi @AmitShah look into this matter , anyway economy is not going to revive but things are getting worse  #Delhicorona'",b'Pooja29904393',['Delhicorona'],99
2020-11-19 10:09:33,b'First learn how to wear a mask yourself tab Gyan pelna. #Delhicorona https://t.co/1t6xeVpB8I https://t.co/ReBodkUkJ4',b'thewanderborn',['Delhicorona'],1706
2020-11-19 10:09:05,b'#Delhicorona   Now anyone who does not wear a mask will be charged fine but it should have been done long ago. \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\x99\x84\xf0\x9f\x99\x84',b'DevaC777',['Delhicorona'],0
2020-11-19 10:06:32,"b'When there was 100 cases @narendramodi @AmitShah call for lockdown of entire country , when corona was not spread in country , now when in 24 hours almost 30,000+ cases is reported and cold increases spread, PPL are walking in streets, govt is waiting ,worse is Delhi #Delhicorona'",b'Pooja29904393',['Delhicorona'],99
2020-11-19 10:04:19,"b'Delights will be fined 2k for not wearing mask, @ArvindKejriwal making this announcement without mask. #Delhicorona https://t.co/9VngHAvElO'",b'prashantverma33',['Delhicorona'],97
