timestamp,tweet_text,username,all_hashtags,followers_count
2020-11-19 15:49:27,"b""I'm gonna give all my love the same and equally to each track and embrace this album in a space of my heart. I will focusing on enjoying listening and stream harder this album to give a thanks as a reward to @BTS_twt for their hard work. #BEisComing #BETODAY""",b'NurarifahSs',"['BEisComing', 'BETODAY']",28
2020-11-19 15:49:27,b'\xf0\x9d\x90\x81\xf0\x9d\x90\x9a\xf0\x9d\x90\xa7\xf0\x9d\x90\xa0\xf0\x9d\x90\xad\xf0\x9d\x90\x9a\xf0\x9d\x90\xa7 \xf0\x9d\x90\x8f\xf0\x9d\x90\xab\xf0\x9d\x90\xa8\xf0\x9d\x90\xae\xf0\x9d\x90\x9d \xf0\x9d\x90\x8e\xf0\x9d\x90\x9f \xf0\x9d\x90\x80\xf0\x9d\x90\xab\xf0\x9d\x90\xa6\xf0\x9d\x90\xb2 #BETODAY #BEisComing',b'Armywit62261079',"['BETODAY', 'BEisComing']",23
2020-11-19 15:49:26,"b""@amareB7S @BTS_twt What?!! Don't do that to me\xf0\x9f\x99\x82 it will be crazy and so special.. Can it be!?my godd.........  #BEisComing  #BetoDay  #BTS_BE""",b'miniminyoong7',"['BEisComing', 'BetoDay', 'BTS_BE']",427
2020-11-19 15:49:26,"b'""Fly To My Room"" will be a soulmates anthem by the only soulmates that matter SOPE and VMIN \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad  #BETODAY #BEisComing #BTS_BE @BTS_twt  (https://t.co/hQelYmfmWn) https://t.co/LxiS0D7iwi'",b'tanniesbear',"['BETODAY', 'BEisComing', 'BTS_BE']",220
2020-11-19 15:49:26,"b""I'm not ready for DIS-EASE #BETODAY #BEisComing @BTS_twt https://t.co/VgICF946xr""",b'jjkugh_',"['BETODAY', 'BEisComing']",1719
2020-11-19 15:49:25,b'#BEisComing #BETODAY and we can\xe2\x80\x99t wait!!!!! https://t.co/VcsjHIFerk',b'luvPATE',"['BEisComing', 'BETODAY']",765
2020-11-19 15:49:24,b'you made me believe that life goes on.   #BEselcaDay #BEisComing @BTS_twt https://t.co/0d0wTEo7ak',b'vcutparis',"['BEselcaDay', 'BEisComing']",1629
2020-11-19 15:49:23,b'\xf0\x9f\x94\x81 ARMYS! SPREAD OUR GOALS FOR \xe2\x80\x9cLIFE GOES ON!\xe2\x80\x9d   #BETODAY #BEisComing #LifeGoesOn https://t.co/m6DtuFXiQz',b'vminggukx',"['BETODAY', 'BEisComing', 'LifeGoesOn']",50830
2020-11-19 15:49:22,"b""Can't wait to hear dis-ease. it's gonna be a bop #BEisComing https://t.co/P0AW4f3zZJ""",b'BERAMB1',['BEisComing'],2310
2020-11-19 15:49:20,b'@BANGTANG0LD BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE #BEisComing',b'Geovana_Ot7',['BEisComing'],85
2020-11-19 15:49:19,b'I will love and enjoy every bit of the album tomorrow. Not blindly. I just know it already and feel it instinctively because I trust @BTS_twt  #LifeGoesOn #BEisComing #BTS_BE',b'minimishka3',"['LifeGoesOn', 'BEisComing', 'BTS_BE']",110
2020-11-19 15:49:19,"b""NO BC WE GETTIN' SPRING DAY 2.0 WITH LIFE GOES ON \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad  #BETODAY #BEisComing @BTS_twt""",b'bangtanluuvbot',"['BETODAY', 'BEisComing']",1360
2020-11-19 15:49:19,b'The day has come!! #BEToday!! @BTS_twt #BEisComing',b'fxrahye_SG',"['BEToday', 'BEisComing']",227
2020-11-19 15:49:17,"b'\xe2\x80\x9cARMY WORLDWIDE READY FOR BE"" KEEP FIGHT AMYY\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c #BEisComing #BETODAY'",b'awawiwu',"['BEisComing', 'BETODAY']",159
2020-11-19 15:49:16,b'Losing my mind as I stare at the clock!!! #BEisComing https://t.co/inUcebTxBp',b'InnerChild_TK7',['BEisComing'],686
2020-11-19 15:49:15,b'English subs? #BEisComing #BTS_BE #BETODAY',b'a_vyschan',"['BEisComing', 'BTS_BE', 'BETODAY']",316
2020-11-19 15:49:14,b'#BEselcaDay #BEisComing   \xf0\x9f\x92\x9cLife goes on\xf0\x9f\x92\x9c @BTS_twt https://t.co/tfevETMQ0x',b'IAsmYNsHope',"['BEselcaDay', 'BEisComing']",508
2020-11-19 15:49:12,b'#BEisComing  #BetoDay  #BTS_BE  #BTSARMY  #RM\xf0\x93\x83\x97  #JIN\xf0\x93\x84\x82  #SUGA\xf0\x93\x83\xa0  #JHOPE\xf0\x93\x83\xb2  #JIMIN\xf0\x93\x85\xb1  #Taehyung\xf0\x93\x84\x82  #JUNGKOOK\xf0\x93\x83\xb9  #\xeb\xb0\xa9\xed\x83\x84\xec\x86\x8c\xeb\x85\x84\xeb\x8b\xa8  @BTS_twt  @ours_ysii  BTS is coming https://t.co/PKKMo29Qjc',b'_oursysii04_',"['BEisComing', 'BetoDay', 'BTS_BE', 'BTSARMY', 'RM𓃗', 'JIN𓄂', 'SUGA𓃠', 'JHOPE𓃲', 'JIMIN𓅱', 'Taehyung𓄂', 'JUNGKOOK𓃹', '방탄소년단']",13
2020-11-19 15:49:12,"b'I bring tissues to every army in the world, please make a line #BETODAY #BEisComing  #LifeGoesOn #LifeGoesONisComing  #BE #BTS_BE  @BTS_twt #ARMY #BTSARMY https://t.co/rwsYoPanl8'",b'Silvercollazos',"['BETODAY', 'BEisComing', 'LifeGoesOn', 'LifeGoesONisComing', 'BE', 'BTS_BE', 'ARMY', 'BTSARMY']",397
2020-11-19 15:49:10,"b""bts is excited to share this album with us so let's make sure to give them the records they deserve #BEisComing""",b'bibiibts',['BEisComing'],157
2020-11-19 15:49:09,b'Plus we\xe2\x80\x99re getting soulmates track \xe2\x80\x98Fly to my Room\xe2\x80\x99 by vmin and sope. WHAT TO DO WITH THIS INFORMATION! VMIN AND SOPE! IN ONE TRACK \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad  #BETODAY #BTS_BE  #BEisComing @BTS_twt',b'____bangbangtan',"['BETODAY', 'BTS_BE', 'BEisComing']",83
