timestamp,tweet_text,username,all_hashtags,followers_count
2020-11-19 04:26:11,"b""@BhaktLaunda7555 @RenukaJain6 Bro what you said it's your opinion and it's not wrong. But students were asking only safety measures and be transparent. Last but not least why don't they announce JAN'21 exams if they really want to conduct them or it just a bait. #ICAI_DENIES_SAFTEY  #icai""",b'ManishSrivathsa',"['ICAI_DENIES_SAFTEY', 'icai']",6
2020-11-19 04:26:08,b'Remove that blindfold. #ICAI_DENIES_SAFTEY #icaiexams https://t.co/6DXwLy3Dez',b'TiwariRounak07',"['ICAI_DENIES_SAFTEY', 'icaiexams']",7
2020-11-19 04:26:07,b'Opt-out option is just an escape option for ICAI to hide their mistakes. Period. Retweet if u guys agree @CACSCMARajat @CAVikramBiyani @muhazahmed @TheKeshavSoni #ICAI_DENIES_SAFTEY #ICAI_DENIES_JUSTICE',b'Adithya_Raj38',"['ICAI_DENIES_SAFTEY', 'ICAI_DENIES_JUSTICE']",7
2020-11-19 04:25:58,b'@skyisblue_pt Yes right to vote is a right of every  citizen.  #icaiexamspostponement #icaiexampostponement #SayNoToOptout @theicai @atulguptagst @RajeshSharmaBJP @narendramodi @PMOIndia @AmitShah #ICAI_DENIES_JUSTICE #ICAI_DENIES_EQUALITY #ICAI_DENIES_SAFETY #ICAI_DENIES_SAFTEY @aajtak',b'Rajasek07312446',"['icaiexamspostponement', 'icaiexampostponement', 'SayNoToOptout', 'ICAI_DENIES_JUSTICE', 'ICAI_DENIES_EQUALITY', 'ICAI_DENIES_SAFETY', 'ICAI_DENIES_SAFTEY']",0
2020-11-19 04:25:47,b'Even ignou has postponed its exams to February and @theicai which is such a professional body is keen to take exams #studentslifematters #ICAI_DENIES_SAFTEY https://t.co/f6xHgKDg1k',b'shahzadkaleem11',"['studentslifematters', 'ICAI_DENIES_SAFTEY']",9
2020-11-19 04:25:04,"b""@OfficeOfDGP @theicai Haan but playing with someone's health is adviced, am I right? I think you don't read news. Everyday there comes one article which talks about students and teachers being infected! Imagine, how many people they would've come in contact with! #ICAI_DENIES_SAFTEY #icaiexams""",b'SakshiT57940599',"['ICAI_DENIES_SAFTEY', 'icaiexams']",117
2020-11-19 04:25:00,b'The child who is not embraced by the village will burn it down to feel its warmth  #icai #icaiexams #icaiexamspostponment #ICAI_DENIES_SAFTEY #icaiexamspostponement #icai',b'Rammohan11112',"['icai', 'icaiexams', 'icaiexamspostponment', 'ICAI_DENIES_SAFTEY', 'icaiexamspostponement', 'icai']",4
2020-11-19 04:25:00,b'#icaiexamspostponement #ICAI_DENIES_SAFTEY  Like if u r also same\xf0\x9f\x91\x8d\xf0\x9f\x94\xa5\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8  Everyone is afraid of failing in exams &amp; getting infected from covid   Le me:-\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e https://t.co/SDZ3e23cyg',b'Ash_bansal17',"['icaiexamspostponement', 'ICAI_DENIES_SAFTEY']",5
2020-11-19 04:24:59,b'See the outcome of a single day and they are confident about 18 days \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb... If there is hell i know now who will be surely going there..  #ICAI_DENIES_SAFTEY  #ICAI_DENIES_EQUALITY https://t.co/ygxJsNxLsH',b'RahulToshan',"['ICAI_DENIES_SAFTEY', 'ICAI_DENIES_EQUALITY']",0
2020-11-19 04:24:55,b'#ICAI_DENIES_SAFTEY  #icaiexamspostponment  Hoping for Miracle',b'TEJAS99435930',"['ICAI_DENIES_SAFTEY', 'icaiexamspostponment']",0
2020-11-19 04:24:46,"b""#ICAI_DENIES_SAFTEY #icaiexamspostponment  #icaiexams #ICAI_DENIES_JUSTICE  What do you think?  It's too late? or any Miracle can save us?""",b'Vivekofficiall',"['ICAI_DENIES_SAFTEY', 'icaiexamspostponment', 'icaiexams', 'ICAI_DENIES_JUSTICE']",123
2020-11-19 04:24:36,"b""One request to students, please don't retweet any news heard regarding tweets of exam postponment . If any news will be there, it will be said by the icai itself. Let's now spread rumours #ICAI_DENIES_SAFTEY""",b'Teamup75062413',['ICAI_DENIES_SAFTEY'],3
2020-11-19 04:24:26,"b""Ministers are also Grown-up Folks. Infact Parliament's working is more Imp for country then any Exams.  Then why winter session is merged with Budget session?  Why are all other Exams are getting postponed ?  #ICAI_DENIES_SAFTEY  #Icai #icaiexams https://t.co/9qQHEImUBc""",b'HindochaMohit',"['ICAI_DENIES_SAFTEY', 'Icai', 'icaiexams']",45
2020-11-19 04:24:25,"b""We are being mentally harassed by our beloved mother body @theicai. ICAI n their CCM don't give a f*** about their students. Personal benefits are more important than students.  #ICAI_DENIES_SAFTEY  #caexams  #icaiexams  #ICAI_DENIES_EQUALITY""",b'iamsurreal2',"['ICAI_DENIES_SAFTEY', 'caexams', 'icaiexams', 'ICAI_DENIES_EQUALITY']",12
2020-11-19 04:24:22,"b'Plus set off also not allowed. Then why are they calling it trache II? When it\'s clearly a separate attempt which at this point has no assurance of getting conducted because it depends on ""logistics"" and not intent #icaiexams #ICAI_DENIES_EQUALITY #ICAI_DENIES_SAFTEY #ICAI'",b'kiddingVidding',"['icaiexams', 'ICAI_DENIES_EQUALITY', 'ICAI_DENIES_SAFTEY', 'ICAI']",7
2020-11-19 04:23:58,b'@ABPNews @singhanjali look into the matter of #caexams  covid peak pr hai or  @theicai   wale 24 days long exams krwa rhe hai @ABPNews @singhanjali   @indiatvnews   @CNNnews18   @PTI_News   @News18India    #ICAI_DENIES_SAFTEY #icaiexams  #ICAI #ICAI_DENIES_EQUALITY #ICAI_DENIES_SAFTEY',b'i_m_Amardeep1',"['caexams', 'ICAI_DENIES_SAFTEY', 'icaiexams', 'ICAI', 'ICAI_DENIES_EQUALITY', 'ICAI_DENIES_SAFTEY']",4
2020-11-19 04:23:54,"b""Ca exams r freaking 24 days exam !!   By Delay of 2 months , if students' can get safety ... there's nothing bad abt loosing 2 months !!   CA few months late is acceptable , not LATE CA !!   #ICAI_DENIES_SAFTEY #icai #ICAI_DENIES_EQUALITY #icaiexams #icaiexamspostponment https://t.co/fec2BO59A0""",b'SanjulaSoni',"['ICAI_DENIES_SAFTEY', 'icai', 'ICAI_DENIES_EQUALITY', 'icaiexams', 'icaiexamspostponment']",13
2020-11-19 04:23:53,"b'I am not even complaining about roaring covid cases but how can we trust the ICAI which changes examination centre every 2 days and is still changing with a day left, with no reply to queries because queries are real as this is 18 days exam. Help!  #ICAI_DENIES_SAFTEY'",b'iyer_ramakant',['ICAI_DENIES_SAFTEY'],4
2020-11-19 04:23:43,b'#ICAI_DENIES_SAFTEY #ICAI_DENIES_EQUALITY #icaiexams a random call from my parents They asked me center kidhar Milla \xf0\x9f\x98\x82 https://t.co/yauQvm0LCG https://t.co/whTSDda5P6',b'SIR_SARTHAKK',"['ICAI_DENIES_SAFTEY', 'ICAI_DENIES_EQUALITY', 'icaiexams']",8
2020-11-19 04:23:16,b'@PNMALOO Mind is tired Body in pain 20 hrs studying Mental health is dead Physical ki to baat hi mat karo Can\xe2\x80\x99t focus still trying hard Still they call us\xf0\x9f\x90\x95  It\xe2\x80\x99s so disheartening.Look into our stress&amp;efforts then pressurise us please.All the best. #ICAI_DENIES_JUSTICE #ICAI_DENIES_SAFTEY',b'bikramjha2704',"['ICAI_DENIES_JUSTICE', 'ICAI_DENIES_SAFTEY']",59
2020-11-19 04:23:03,b'#ICAI_DENIES_SAFTEY Is the institute even aware about the repercussionsn of their egotistical decisions. The impact that a family will face if they loose a member. Why would you ignore this just because your own family is safe.',b'Mira52011397',['ICAI_DENIES_SAFTEY'],5
2020-11-19 04:22:44,"b'@OfficeOfDGP @theicai The Problem is not JUST COVID. https://t.co/ipeSK748tG ISOLATION wards as per MHA 2.Change in centers 2 days before the exam,70km away&amp;     in containment areas 3.Not addressing our issues,&amp; making us OPT-OUT 4.JEE is a 1 Day exam,CA- 24 days #icaiexams #ICAI_DENIES_SAFTEY'",b'THEINDI35977197',"['icaiexams', 'ICAI_DENIES_SAFTEY']",0
2020-11-19 04:22:22,b'#ICAI_DENIES_SAFTEY Ghmc elections are their in telangana state from 1st December',b'MohdBasithAli4',['ICAI_DENIES_SAFTEY'],12
2020-11-19 04:22:19,b'If anyone gets infected while examinations can you provide us the medical &amp; financial help?? There are chances that even our family members can get infected because of us..no we don\xe2\x80\x99t have 2/3 BHK house. #ICAI_DENIES_SAFTEY  (2/3)',b'Womeniyeah_',['ICAI_DENIES_SAFTEY'],148
2020-11-19 04:22:18,"b'@OfficeOfDGP @theicai N5 But this time,dey have created dis mess and rather solving student queries,dey r just conduction xams by hook or krook, so I requesting u to go to detail nd then comment on such type of issue #ICAI_DENIES_SAFTEY #icai'",b'sultan_king09',"['ICAI_DENIES_SAFTEY', 'icai']",5
2020-11-19 04:22:14,"b""Covid-19 situation 'alarming'.. But for few it's just a normal flu which is not. I request @theicai \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f  please reconsider your decision.  Nothing is bigger than life. \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f #icaiexams #ICAI_DENIES_SAFTEY #ICAI_DENIES_EQUALITY https://t.co/bljPoszhDU""",b'rajat__CA',"['icaiexams', 'ICAI_DENIES_SAFTEY', 'ICAI_DENIES_EQUALITY']",2281
2020-11-19 04:22:11,b'Jaldi se bta do sir abhi bhi time h lacs of students giving exam hmari safety ka swal h  #icaiexams  #ICAI_DENIES_EQUALITY  #ICAI_DENIES_SAFTEY',b'Ca21234909',"['icaiexams', 'ICAI_DENIES_EQUALITY', 'ICAI_DENIES_SAFTEY']",0
2020-11-19 04:22:11,"b'#ICAI_DENIES_SAFTEY Whats wrong? Where is everyone? Till yesterday most of tweets wer related to contacting higher authority, why no1 today is saying about it\xf0\x9f\x98\x9f #ICAI_DENIES_EQUALITY   #icaiexams  #icaiexampostponement'",b'vampire1862',"['ICAI_DENIES_SAFTEY', 'ICAI_DENIES_EQUALITY', 'icaiexams', 'icaiexampostponement']",2
