Timestamp,Heading,Users,hashtag,Follower_count
19-11-2020 15:49,"""#IndiaStrikesPak | How is the Jaish? Why don't you send your army? You depend on terrorists to do your dirty fighting, why don't you do it?: @majorgauravarya - Consulting Editor, Strategic Affairs https://t.co/RZHKU3fdmK""",republic',['IndiaStrikesPak'],2262605
19-11-2020 15:49,@republic Indian strike on pak to be called  so far so good #IndiaStrikesPak',vikramvetz',['IndiaStrikesPak'],17
19-11-2020 15:49,#IndiaStrikesPak surgical strike shud involve killing of pakistani soldiers too.',vimal_sky',['IndiaStrikesPak'],88
19-11-2020 15:49,"""Pak, You can't handle our medium range artillery fire, what if we use missiles! #IndiaStrikesPak""",priyankooo',['IndiaStrikesPak'],1047
19-11-2020 15:49,Indian army rocks since 1971 #IndiaStrikesPak https://t.co/yCGnrCiIO6',SalunkhePauras',['IndiaStrikesPak'],1
19-11-2020 15:48,The Gupkar gangs silence today is  wondering every Indian. #IndiaStrikesPak',itsmeaditiii',['IndiaStrikesPak'],11
19-11-2020 15:48,"""4 JeM terrorists have been gunned down. Salute the forces.\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3  Now let's ask them, How's The Jaish\xf0\x9f\x98\x82  @Ramakrishna_C_ @sanatanify #airstrike #indiastrikespak #indianairforce""",_Appar_',"['airstrike', 'indiastrikespak', 'indianairforce']",10
19-11-2020 15:48,#IndiaStrikesPak @majorgauravarya as always rocks!!\xf0\x9f\x91\x8f\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5',NeHaReNaViKaR',['IndiaStrikesPak'],288
19-11-2020 15:48,#IndiaStrikesPak gud news',jaya_bakshi',['IndiaStrikesPak'],1650
19-11-2020 15:48,#IndiaStrikesPak. Indian Army talks and walks the talk.  \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f',Visalmama',['IndiaStrikesPak'],310
19-11-2020 15:48,"""I would rather die than take Pakistani medicines"",  says Arnab to Colonel Azar of Pak Army #IndiaStrikesPak'",fopdoodlefutto1',['IndiaStrikesPak'],167
19-11-2020 15:48,Thank you Pakistan for giving us opportunity to burst crackers aftr Diwali also. #IndiaStrikesPak \xe2\x9c\xa8',VijayRoyalReddy',['IndiaStrikesPak'],38
19-11-2020 15:48,"#IndiaStrikesPak  one shell from #indianairforce and then, a series of blasts at the target point at Pok terror camp destroying entire Stock of terror ammunition ! Wah, bhai, Wah!'",pradeepgv',"['IndiaStrikesPak', 'indianairforce']",49
19-11-2020 15:48,"""Coward pakistani weirdo panelists couldn't even admit the airstrike and neither are denying it   #IndiaStrikesPak""",glossyvife',['IndiaStrikesPak'],178
19-11-2020 15:48,"""How's The Dead Jaish? Bajwa Must Answer. #IndiaStrikesPak""",TheBabyDriverr',['IndiaStrikesPak'],60
19-11-2020 15:48,@republic The sound of the blast was like a musical note to my ears! #IndiaStrikesPak',SonakshiTweets2',['IndiaStrikesPak'],41
19-11-2020 15:48,#IndiaStrikesPak  The Pakistani guests give an impression about Muslims in Pakistan.  Telling lies and offering Namaz 5 tmes will not go hand in hand &amp; be sure Allah will  punish all Pak rulers and fry them in fire',BALALEELA',['IndiaStrikesPak'],198
19-11-2020 15:48,Indian army again sent 04 JeM terrorist to their 72 hoors in the hell today.  #IndiaStrikesPak',Prashant3085',['IndiaStrikesPak'],28
19-11-2020 15:48,Pakistan always play this cryptic game of hide and seek and Rahul Gandhi will never blame Pakistan . #IndiaStrikesPak',AkshayPradhanAP',['IndiaStrikesPak'],10
19-11-2020 15:48,"@republic They are acting like sneaky squirrels. Instead of working on the developmental infrastructure in their own country, they are always trying to look for causing terror in India. This is quiet shameful. This is not going to end good for Pakistan.  #IndiaStrikesPak'",Nature__3',['IndiaStrikesPak'],43
19-11-2020 15:48,#IndiaStrikesPak. Confiscated arms and ammunition will be useful for Indian Army!',Visalmama',['IndiaStrikesPak'],310
19-11-2020 15:48,@republic #IndiaStrikesPak    India must take stern action against Pak to eliminate extremists many times than casualties in Indian side.',SKB57101473',['IndiaStrikesPak'],5
19-11-2020 15:48,#IndiaStrikesPak Pak needs to follow our loud and clear message that no terrorist will be allowed to go back to pak.',VijayNakhasi',['IndiaStrikesPak'],941
19-11-2020 15:48,#IndiaStrikesPak Jai Hind https://t.co/RHZ0xp6Zbg',BhimjiHarsh',['IndiaStrikesPak'],167
